ARRIVAL DATE,IMPORTER NAME,IMPORTER COUNTRY,EXPORTER NAME,COUNTRY OF ORIGIN,IMPORT VALUE FOB,IMPORT VALUE CIF,CURRENCY,QUANTITY,QUANTITY UNIT,PRODUCT DETAILS
04-04-2024,SRI ENERGY VALVES PVT LTD.,India,SRI ENERGY INC,India,0,6786,USD,39,PCS,RE-IMPORT(P#SSX5010H2211)MACH COMP SSX SEAT 5-1/8 10K PSI 410 SS SES-4.6.10 TBR#7 STELLITE(EXP INV N
04-04-2024,SRI ENERGY VALVES PVT LTD.,India,SRI ENERGY INC,India,0,5046,USD,29,PCS,RE-IMPORT(P#SSX5010H2211)MACH COMP SSX SEAT 5-1/8 10K PSI 410 SS SES-4.6.10 TBR#7 STELLITE(EXP INV N
04-04-2024,SRI ENERGY VALVES PVT LTD.,India,SRI ENERGY INC,India,0,3488,USD,16,PCS,RE-IMPORT(P#CSX2010207A)MACH COMP CSX-GATE 410 SS SES-4.6.102 1/16 10K TRIBOCOR HF (EXP INV NO:92000
04-04-2024,SRI ENERGY VALVES PVT LTD.,India,SRI ENERGY INC,India,0,1760,USD,10,PCS,RE-IMPORT(P#SK2962)MACH COMP SSX SEAT-BLANK 3-1/16 20K ALLOY725 SES-4.6.107 TBR#7 COAT(EXP INV NO:92
04-04-2024,SRI ENERGY VALVES PVT LTD.,India,SRI ENERGY INC,India,0,3212,USD,22,PCS,RE-IMPORT(P#SK2964)MACH COMP CSX SEAT-BLANK 2-1/16 10K ALLOY725 SES-4.6.107 TBR#7 COAT(EXP INV NO:92
04-04-2024,SRI ENERGY VALVES PVT LTD.,India,SRI ENERGY INC,India,0,163,USD,1,PCS,RE-IMPORT(P#SK2963)MACH COMP CSX SEAT-BLANK 3-1/16 15K ALLOY725 SES-4.6.107 TBR#7 COAT(EXP INV NO:92
04-04-2024,SRI ENERGY VALVES PVT LTD.,India,SRI ENERGY INC,India,0,489,USD,3,PCS,RE-IMPORT(P#SK2963)MACH COMP CSX SEAT-BLANK 3-1/16 15K ALLOY725 SES-4.6.107 TBR#7 COAT(EXP INV NO:92
04-04-2024,SRI ENERGY VALVES PVT LTD.,India,SRI ENERGY INC,India,0,2934,USD,18,PCS,RE-IMPORT(P#SK2963)MACH COMP CSX SEAT-BLANK 3-1/16 15K ALLOY725 SES-4.6.107 TBR#7 COAT(EXP INV NO:92
04-04-2024,SRI ENERGY VALVES PVT LTD.,India,SRI ENERGY INC,India,0,16300,USD,100,PCS,RE-IMPORT(P#SK2963)MACH COMP CSX SEAT BLANK-3-1/16 15K ALLOY725 SES-4.6.107 TBR#7 COAT (EXP INV NO:9
04-04-2024,SRI ENERGY VALVES PVT LTD.,India,SRI ENERGY INC,India,0,8150,USD,50,PCS,RE-IMPORT(P#CSX4010H22A11)MACH COMP CSX-SEAT 4-1/16-10K 410SS SES-4.6.10 TRIBOCOR#7 (EXP INV NO:9200
28-03-2024,TRANSOCEAN HMC,United States,SRI ENERGY VALVES PRIVATE LIMITED,India,33588.8,0,USD,2,SET,"INDUSTRIAL VALVE COMPONENTS - P.NO.SPKSCM3020WDMHBT1-SPARE KIT SCM CHOKE, MANUALWITH WORM GEAR OPERA"
28-03-2024,ARABIAN DRILLING CO,Saudi Arabia,SRI ENERGY VALVES PRIVATE LIMITED,India,16,0,USD,8,NOS,"INDUSTRIAL VALVE COMPONENTS- PT NO:AS1694G ASSY COMP STUD ALL THREAD 1-3/4"" DIAX 9-1/2"" LNG, A193 GR"
28-03-2024,"SRI ENERGY, INC.",United States,SRI ENERGY VALVES PRIVATE LIMITED,India,1044.78,0,USD,3,NOS,"INDUSTRIAL VALVE COMP PART NO SSX5015RCH287A  MACH COMP SSX GATE HYDRAULIC 5-1/815K, PSI, 410 SS(80K"
28-03-2024,"SRI ENERGY, INC.",United States,SRI ENERGY VALVES PRIVATE LIMITED,India,38920.53,0,USD,59,NOS,"INDUSTRIAL VALVE COMP PART NO SK2963 MACH COMP CSX SEAT BLANK 3-1/16-15K, ALLOY725, SES-4.6.107 TBR"
